0,0
0.004,-0.0056
0.016,-0.0504
0.02,-0.056
0.0256,-0.048
0.0424,0.016
0.048,0.024
0.0508,0.0136
0.0592,-0.0696
0.062,-0.08
0.0656,-0.0728
0.0764,-0.0152
0.08,-0.00800000000000001
0.0844,-0.0208
0.0976,-0.1232
0.102,-0.136
0.1052,-0.1312
0.1148,-0.0928
0.118,-0.088
0.1212,-0.104
0.1308,-0.232
0.134,-0.248
0.136,-0.2396
0.142,-0.1724
0.144,-0.164
0.148,-0.1804
0.16,-0.3116
0.164,-0.328
0.1668,-0.3236
0.1752,-0.2884
0.178,-0.284
0.1836,-0.2972
0.2004,-0.4028
0.206,-0.416
0.2092,-0.4088
0.2188,-0.3512
0.222,-0.344
0.2256,-0.3648
0.2364,-0.5312
0.24,-0.552
0.2428,-0.5444
0.2512,-0.4836
0.254,-0.476
0.2596,-0.49
0.2764,-0.602
0.282,-0.616
0.2872,-0.6132
0.3028,-0.5908
0.308,-0.588
0.3136,-0.5992
0.3304,-0.6888
0.336,-0.7
0.342,-0.6844
0.36,-0.5596
0.366,-0.544
0.3688,-0.55
0.3772,-0.598
0.38,-0.604
0.4008,-0.5156
0.4632,0.1916
0.484,0.28
0.486,0.2756
0.492,0.2404
0.494,0.236
0.506,0.2788
0.542,0.6212
0.554,0.664
0.5568,0.6588
0.5652,0.6172
0.568,0.612
0.5732,0.6284
0.5888,0.7596
0.594,0.776
0.5964,0.7696
0.6036,0.7184
0.606,0.712
0.6108,0.7172
0.6252,0.7588
0.63,0.764
0.6388,0.722
0.6652,0.386
0.674,0.344
0.6768,0.3528
0.6852,0.4232
0.688,0.432
0.6976,0.3892
0.7264,0.0468
0.736,0.004
0.7372,0.0152
0.7408,0.1048
0.742,0.116
0.7456,0.0968
0.7564,-0.0568
0.76,-0.076
0.7644,-0.0564
0.7776,0.1004
0.782,0.12
0.7848,0.108
0.7932,0.012
0.796,0
0.8028,0.04
0.8266,0.36
0.83,0.4
0.8314,0.4444
0.8412,0.7996
0.844,0.844
0.8456,0.8404
0.8504,0.8116
0.852,0.808
0.8568,0.82
0.8712,0.916
0.876,0.928
0.8792,0.9224
0.8888,0.8776
0.892,0.872
0.8976,0.8812
0.9144,0.9548
0.92,0.964
0.9244,0.9308
0.9398,0.6652
0.942,0.632
0.9444,0.584
0.9612,0.2
0.966,0.152
0.9692,0.1572
0.9788,0.1988
0.982,0.204
0.9856,0.1836
0.9964,0.0204
1,0
