0,0
0.00384,-0.03
0.01728,-0.27
0.0192,-0.3
0.02176,-0.3048
0.03968,-0.3432
0.0448,-0.348
0.04736,-0.328
0.05504,-0.168
0.0576,-0.148
0.05952,-0.154
0.06528,-0.202
0.0672,-0.208
0.06944,-0.1908
0.07616,-0.0532
0.0784,-0.036
0.0816,-0.044
0.0912,-0.108
0.0944,-0.116
0.09888,-0.0852
0.11232,0.1612
0.1168,0.192
0.12,0.1856
0.1296,0.1344
0.1328,0.128
0.136,0.1504
0.1456,0.3296
0.1488,0.352
0.152,0.3204
0.1616,0.0676
0.1648,0.036
0.16576,0.0396
0.16864,0.0684
0.1696,0.072
0.17536,0.0432
0.19264,-0.1872
0.1984,-0.216
0.20032,-0.2004
0.20608,-0.0756
0.208,-0.06
0.21056,-0.0672
0.21824,-0.1248
0.2208,-0.132
0.22208,-0.1252
0.22592,-0.0708
0.2272,-0.064
0.23552,-0.1396
0.26464,-0.7444
0.2688,-0.82
0.27104,-0.8268
0.28672,-0.8812
0.2912,-0.888
0.29472,-0.8616
0.30704,-0.6504
0.3088,-0.624
0.31056,-0.62
0.32464,-0.588
0.3264,-0.584
0.32864,-0.5412
0.34656,-0.1988
0.3488,-0.156
0.3504,-0.1552
0.3632,-0.1488
0.3648,-0.148
0.36736,-0.0996
0.38784,0.2876
0.3904,0.336
0.3912,0.3384
0.3968,0.3576
0.3984,0.36
0.4016,0.324
0.4112,0.036
0.4144,0
0.41696,0.0024
0.42464,0.0216
0.4272,0.024
0.42848,0.0188
0.43232,-0.0228
0.4336,-0.028
0.43744,0.0052
0.44896,0.2708
0.4528,0.304
0.45568,0.2904
0.46432,0.1816
0.4672,0.168
0.4688,0.1928
0.4744,0.3912
0.4752,0.416
0.47728,0.4188
0.49184,0.4412
0.496,0.444
0.5004,0.4232
0.5136,0.2568
0.518,0.236
0.52,0.2468
0.527,0.3332
0.528,0.344
0.5292,0.3472
0.5388,0.3728
0.54,0.376
0.5404,0.3908
0.5432,0.5092
0.544,0.524
0.5464,0.516
0.5548,0.452
0.556,0.444
0.559,0.4404
0.583,0.4116
0.586,0.408
0.5872,0.4008
0.5956,0.3432
0.598,0.336
0.6016,0.352
0.6124,0.48
0.616,0.496
0.6188,0.472
0.6272,0.28
0.63,0.256
0.632,0.2748
0.639,0.4252
0.64,0.444
0.642,0.4696
0.656,0.6744
0.66,0.7
0.662,0.6944
0.668,0.6496
0.67,0.644
0.6748,0.6588
0.6892,0.7772
0.694,0.792
0.6968,0.7852
0.7066,0.7308
0.708,0.724
0.7106,0.68
0.7314,0.328
0.734,0.284
0.734,0.284
0.734,0.284
0.734,0.284
0.7366,0.3108
0.7574,0.5252
0.76,0.552
0.7612,0.5812
0.7696,0.8148
0.772,0.844
0.7768,0.8064
0.7912,0.5056
0.796,0.468
0.802,0.4684
0.823,0.4716
0.826,0.472
0.8264,0.4748
0.8292,0.4972
0.83,0.5
0.8328,0.4772
0.8412,0.2948
0.844,0.272
0.8476,0.2908
0.8584,0.4412
0.862,0.46
0.8628,0.4552
0.8652,0.4168
0.866,0.412
0.868,0.4264
0.874,0.5416
0.876,0.556
0.8768,0.5524
0.8792,0.5236
0.88,0.52
0.8888,0.5204
0.9196,0.5236
0.924,0.524
0.9256,0.5332
0.9368,0.6068
0.94,0.616
0.9428,0.5928
0.9512,0.4072
0.954,0.384
0.9572,0.3888
0.9668,0.4272
0.97,0.432
0.9732,0.4004
0.9844,0.1476
0.986,0.116
0.9874,0.1044
0.9972,0.0116
1,0
