0,0
0.0036,0.0044
0.0144,0.0396
0.018,0.044
0.02,0.0304
0.026,-0.0784
0.028,-0.092
0.0316,-0.0868
0.0424,-0.0452
0.046,-0.04
0.0484,-0.0592
0.0556,-0.2128
0.058,-0.232
0.06,-0.2276
0.066,-0.1924
0.068,-0.188
0.0724,-0.2196
0.0856,-0.4724
0.09,-0.504
0.0936,-0.498
0.1044,-0.45
0.108,-0.444
0.1116,-0.462
0.1224,-0.606
0.126,-0.624
0.1292,-0.618
0.1388,-0.57
0.142,-0.564
0.1468,-0.5816
0.1612,-0.7224
0.166,-0.74
0.1696,-0.7316
0.1804,-0.6644
0.184,-0.656
0.1856,-0.6692
0.1904,-0.7748
0.192,-0.788
0.1988,-0.782
0.2192,-0.734
0.226,-0.728
0.2336,-0.736
0.2564,-0.8
0.264,-0.808
0.2708,-0.792
0.2912,-0.664
0.298,-0.648
0.3016,-0.656
0.3124,-0.72
0.316,-0.728
0.3212,-0.71
0.3368,-0.566
0.342,-0.548
0.344,-0.554
0.35,-0.602
0.352,-0.608
0.3572,-0.5792
0.3728,-0.3488
0.378,-0.32
0.3808,-0.3296
0.3892,-0.4064
0.392,-0.416
0.4024,-0.3816
0.4336,-0.1064
0.444,-0.072
0.4468,-0.0796
0.4552,-0.1404
0.458,-0.148
0.4624,-0.1144
0.4756,0.1544
0.48,0.188
0.482,0.1728
0.488,0.0512
0.49,0.036
0.4984,0.0696
0.5236,0.3384
0.532,0.372
0.5348,0.3664
0.5432,0.3216
0.546,0.316
0.55,0.348
0.562,0.604
0.566,0.636
0.5696,0.622
0.5804,0.51
0.584,0.496
0.5868,0.5144
0.5952,0.6616
0.598,0.68
0.6024,0.672
0.6156,0.608
0.62,0.6
0.6252,0.6224
0.6408,0.8016
0.646,0.824
0.6496,0.8108
0.6604,0.7052
0.664,0.692
0.67,0.708
0.688,0.836
0.694,0.852
0.6964,0.8404
0.7036,0.7476
0.706,0.736
0.7136,0.7476
0.7364,0.8404
0.744,0.852
0.7472,0.8376
0.7568,0.7224
0.76,0.708
0.7652,0.7168
0.7808,0.7872
0.786,0.796
0.7912,0.7704
0.8068,0.5656
0.812,0.54
0.8152,0.5508
0.8248,0.6372
0.828,0.648
0.8316,0.6268
0.8424,0.4572
0.846,0.436
0.8504,0.4416
0.8636,0.4864
0.868,0.492
0.8756,0.47
0.8984,0.294
0.906,0.272
0.9104,0.2836
0.9236,0.3764
0.928,0.388
0.9308,0.3724
0.9392,0.2476
0.942,0.232
0.9436,0.2352
0.9484,0.2608
0.95,0.264
0.9552,0.2324
0.9708,-0.0204
0.976,-0.052
0.9808,-0.0468
0.9952,-0.0052
1,0
