0,0
0.00384,-0.0212
0.01728,-0.1908
0.0192,-0.212
0.02368,-0.2124
0.05952,-0.2156
0.064,-0.216
0.06656,-0.2568
0.08704,-0.5832
0.0896,-0.624
0.09232,-0.65
0.11136,-0.858
0.1168,-0.884
0.12512,-0.8816
0.15424,-0.8624
0.1584,-0.86
0.15968,-0.8496
0.16992,-0.7664
0.1712,-0.756
0.17392,-0.6804
0.19568,-0.0756
0.1984,2.77555756156289E-17
0.20016,0.0188
0.21424,0.1692
0.216,0.188
0.21696,0.1888
0.22368,0.1952
0.2256,0.196
0.2272,0.1848
0.2328,0.0952
0.2336,0.084
0.23472,0.0792
0.24256,0.0408
0.2448,0.036
0.24704,0.0396
0.25488,0.0684
0.256,0.072
0.25664,0.0752
0.26112,0.1008
0.2624,0.104
0.26464,0.1
0.27248,0.068
0.2736,0.064
0.27744,0.012
0.30816,-0.404
0.312,-0.456
0.31376,-0.4596
0.32608,-0.4884
0.3296,-0.492
0.33216,-0.482
0.34112,-0.402
0.3424,-0.392
0.344,-0.3684
0.3568,-0.1796
0.3584,-0.156
0.36112,-0.146
0.38288,-0.066
0.3856,-0.056
0.3912,0.0268
0.436,0.6892
0.4416,0.772
0.4426,0.7768
0.4506,0.8152
0.4516,0.82
0.4546,0.82
0.4786,0.82
0.4816,0.82
0.4834,0.8244
0.496,0.8596
0.4996,0.864
0.5048,0.8632
0.523,0.8568
0.5256,0.856
0.5288,0.78
0.5544,0.172
0.5576,0.096
0.5604,0.0832
0.58,-0.0192
0.5856,-0.032
0.59,0.0108
0.6054,0.3532
0.6076,0.396
0.608,0.398
0.6108,0.414
0.6116,0.416
0.6132,0.4144
0.6188,0.4016
0.6196,0.4
0.6212,0.3916
0.634,0.3244
0.6356,0.316
0.6368,0.3148
0.6452,0.3052
0.6476,0.304
0.65,0.3076
0.6584,0.3364
0.6596,0.34
0.6628,0.3904
0.6884,0.7936
0.6916,0.844
0.6932,0.8492
0.7044,0.8908
0.7076,0.896
0.7108,0.892
0.722,0.86
0.7236,0.856
0.7248,0.846
0.7344,0.766
0.7356,0.756
0.7378,0.7504
0.7554,0.7056
0.7576,0.7
0.763,0.606
0.8062,-0.146
0.8116,-0.24
0.8126,-0.2432
0.8196,-0.2688
0.8216,-0.272
0.8256,-0.268
0.8396,-0.236
0.8416,-0.232
0.843,-0.2316
0.8528,-0.2284
0.8556,-0.228
0.8584,-0.2352
0.8668,-0.2928
0.8696,-0.3
0.8728,-0.2996
0.884,-0.2964
0.8856,-0.296
0.892,-0.2328
0.9432,0.2728
0.9496,0.336
0.951,0.336
0.9622,0.336
0.9636,0.336
0.96724,0.3024
0.99272,0.0336
1,0
