0,0
0.0028,-0.0156
0.0126,-0.1404
0.014,-0.156
0.0196,-0.1916
0.0588,-0.4764
0.07,-0.512
0.0712,-0.5092
0.0748,-0.4868
0.076,-0.484
0.0824,-0.5096
0.1016,-0.7144
0.108,-0.74
0.1136,-0.7368
0.1304,-0.7112
0.136,-0.708
0.1396,-0.7224
0.1504,-0.8376
0.154,-0.852
0.1572,-0.8448
0.1668,-0.7872
0.17,-0.78
0.1748,-0.7936
0.1892,-0.9024
0.194,-0.916
0.1976,-0.9076
0.2084,-0.8404
0.212,-0.832
0.2164,-0.8452
0.2296,-0.9508
0.234,-0.964
0.2404,-0.94
0.2596,-0.748
0.266,-0.724
0.2688,-0.7448
0.2772,-0.9112
0.28,-0.932
0.2836,-0.9192
0.2944,-0.8168
0.298,-0.804
0.302,-0.8068
0.314,-0.8292
0.318,-0.832
0.3332,-0.7984
0.3788,-0.5296
0.394,-0.496
0.3968,-0.5028
0.4052,-0.5572
0.408,-0.564
0.4204,-0.5048
0.4638,-0.0312
0.47,0.028
0.4774,0.074
0.5292,0.442
0.544,0.488
0.5464,0.4824
0.5536,0.4376
0.556,0.432
0.5688,0.472
0.6072,0.792
0.62,0.832
0.6232,0.8216
0.6328,0.7384
0.636,0.728
0.6396,0.7516
0.6504,0.9404
0.654,0.964
0.6564,0.9508
0.6636,0.8452
0.666,0.832
0.6688,0.8416
0.6772,0.9184
0.68,0.928
0.686,0.9184
0.704,0.8416
0.71,0.832
0.7152,0.8384
0.7308,0.8896
0.736,0.896
0.746,0.886
0.776,0.806
0.786,0.796
0.7892,0.8028
0.7988,0.8572
0.802,0.864
0.814,0.8372
0.85,0.6228
0.862,0.596
0.8648,0.6008
0.8732,0.6392
0.876,0.644
0.8852,0.6048
0.9128,0.2912
0.922,0.252
0.9232,0.2556
0.9268,0.2844
0.928,0.288
0.9368,0.2664
0.9632,0.0936
0.972,0.072
0.9732,0.0756
0.9768,0.1044
0.978,0.108
0.9824,0.0972
0.9956,0.0108
1,0
