0,0
0.00072,0.0024
0.00324,0.0216
0.0036,0.024
0.00486,0.0432
0.01494,0.1968
0.0162,0.216
0.01638,0.2184
0.01782,0.2376
0.018,0.24
0.01802,0.2401
0.01818,0.2409
0.0182,0.241
0.01834,0.2418
0.01946,0.2482
0.0196,0.249
0.01964,0.2491
0.01992,0.2499
0.02,0.25
0.0204,0.249
0.0218,0.241
0.022,0.24
0.0226,0.232
0.0274,0.168
0.028,0.16
0.0282,0.159
0.0296,0.151
0.03,0.15
0.0304,0.1515
0.0318,0.1635
0.032,0.165
0.0326,0.177
0.0374,0.273
0.038,0.285
0.0382,0.2865
0.0396,0.2985
0.04,0.3
0.0408,0.296
0.0436,0.264
0.044,0.26
0.0452,0.228
0.0548,-0.028
0.056,-0.06
0.0564,-0.064
0.0592,-0.096
0.06,-0.1
0.0604,-0.099
0.0618,-0.091
0.062,-0.09
0.0627,-0.082
0.0683,-0.018
0.069,-0.01
0.0691,-0.009
0.0699,-0.001
0.07,0
0.0701,0.001
0.0709,0.009
0.071,0.01
0.0717,0.018
0.0773,0.082
0.078,0.09
0.0782,0.091
0.0796,0.099
0.08,0.1
0.0804,0.099
0.0818,0.091
0.082,0.09
0.0826,0.082
0.0874,0.018
0.088,0.01
0.0882,0.009
0.0896,0.001
0.09,0
0.0902,0.0008
0.0909,0.0072
0.091,0.008
0.0913,0.0144
0.0937,0.0656
0.094,0.072
0.0941,0.0728
0.0948,0.0792
0.095,0.08
0.0952,0.0788
0.0959,0.0692
0.096,0.068
0.0963,0.0584
0.0987,-0.0184
0.099,-0.028
0.0991,-0.0292
0.0998,-0.0388
0.1,-0.04
0.1008,-0.0331
0.1036,0.0221
0.104,0.029
0.1054,0.0842
0.1166,0.5258
0.118,0.581
0.1182,0.5879
0.1198,0.6431
0.12,0.65
0.12003,0.6501
0.12027,0.6509
0.1203,0.651
0.12054,0.6518
0.12246,0.6582
0.1227,0.659
0.12273,0.6591
0.12297,0.6599
0.123,0.66
0.12303,0.6601
0.12327,0.6609
0.1233,0.661
0.12354,0.6618
0.12546,0.6682
0.1257,0.669
0.12573,0.6691
0.12597,0.6699
0.126,0.67
0.12608,0.67
0.12672,0.67
0.1268,0.67
0.12744,0.67
0.13256,0.67
0.1332,0.67
0.13328,0.67
0.13392,0.67
0.134,0.67
0.13402,0.6697
0.13418,0.6673
0.1342,0.667
0.13436,0.6646
0.13564,0.6454
0.1358,0.643
0.13582,0.6427
0.13598,0.6403
0.136,0.64
0.13609,0.6386
0.13681,0.6274
0.1369,0.626
0.13762,0.6148
0.14338,0.5252
0.1441,0.514
0.14419,0.5126
0.14491,0.5014
0.145,0.5
0.14535,0.487
0.14815,0.383
0.1485,0.37
0.15095,0.266
0.17055,-0.566
0.173,-0.67
0.1737,-0.683
0.1786,-0.787
0.18,-0.8
0.1812,-0.7926
0.1854,-0.7334
0.186,-0.726
0.1878,-0.6668
0.2022,-0.1932
0.204,-0.134
0.2046,-0.1266
0.2088,-0.0674
0.21,-0.06
0.2106,-0.061
0.2127,-0.069
0.213,-0.07
0.2139,-0.078
0.2211,-0.142
0.222,-0.15
0.2223,-0.151
0.2244,-0.159
0.225,-0.16
0.2256,-0.1588
0.2277,-0.1492
0.228,-0.148
0.2289,-0.1384
0.2361,-0.0616
0.237,-0.052
0.2373,-0.0508
0.2394,-0.0412
0.24,-0.04
0.2404,-0.0416
0.2418,-0.0544
0.242,-0.056
0.2426,-0.0688
0.2474,-0.1712
0.248,-0.184
0.2482,-0.1856
0.2496,-0.1984
0.25,-0.2
0.2504,-0.1987
0.2518,-0.1883
0.252,-0.187
0.2526,-0.1766
0.2574,-0.0934
0.258,-0.083
0.2582,-0.0817
0.2596,-0.0713
0.26,-0.07
0.2604,-0.0708
0.2618,-0.0772
0.262,-0.078
0.2626,-0.0844
0.2674,-0.1356
0.268,-0.142
0.2682,-0.1428
0.2696,-0.1492
0.27,-0.15
0.2704,-0.1493
0.2718,-0.1437
0.272,-0.143
0.2726,-0.1374
0.2774,-0.0926
0.278,-0.087
0.2782,-0.0863
0.2796,-0.0807
0.28,-0.08
0.2804,-0.081
0.2818,-0.089
0.282,-0.09
0.2826,-0.098
0.2874,-0.162
0.288,-0.17
0.2882,-0.171
0.2896,-0.179
0.29,-0.18
0.2904,-0.1785
0.2918,-0.1665
0.292,-0.165
0.2926,-0.153
0.2974,-0.057
0.298,-0.045
0.2982,-0.0435
0.2996,-0.0315
0.3,-0.03
0.3004,-0.0318
0.3018,-0.0462
0.302,-0.048
0.3026,-0.0624
0.3074,-0.1776
0.308,-0.192
0.3082,-0.1938
0.3096,-0.2082
0.31,-0.21
0.3104,-0.2093
0.3118,-0.2037
0.312,-0.203
0.3126,-0.1974
0.3174,-0.1526
0.318,-0.147
0.3182,-0.1463
0.3196,-0.1407
0.32,-0.14
