0,0
0.00768,-0.06712
0.01536,-0.20224
0.02432,-0.28688
0.032,-0.390666666666667
0.03584,-0.366816
0.042,-0.225354166666667
0.04352,-0.212133333333333
0.048,-0.3288
0.04992,-0.366
0.05376,-0.316
0.06144,-0.388
0.06912,-0.322
0.07936,-0.47
0.09472,-0.264
0.09984,-0.336
0.10368,-0.296
0.10752,-0.38
0.11264,-0.346
0.11904,-0.404
0.128,-0.262
0.13568,-0.556
0.14336,-0.176
0.14976,-0.164
0.15744,-0.264
0.17152,-0.3
0.17664,-0.374
0.18048,-0.348
0.18432,-0.37
0.19072,-0.268
0.1984,-0.516
0.20352,-0.382
0.20864,-0.46
0.21376,-0.4
0.21888,-0.436
0.22272,-0.388
0.22912,-0.496
0.23552,-0.264
0.24448,-0.256
0.25216,-0.266
0.2688,-0.69
0.28032,-0.788
0.288,-0.794
0.29952,-0.754
0.3136,-0.416
0.31872,-0.402
0.3264,-0.414
0.33408,-0.594
0.34048,-0.654
0.3456,-0.562
0.35328,-0.7
0.3648,-0.216
0.3744,-0.208
0.3872,-0.386
0.3936,-0.27
0.4064,-0.412
0.416,-0.306
0.4288,-0.46
0.45,-0.1155
0.4512,-0.0977142857142856
0.464,-0.2136
0.4672,-0.19763870967742
0.5088,0.401058064516129
0.526,0.522076923076923
0.5296,0.48265
0.542,0.600450000000001
0.5456,0.6768
0.548,0.630499999999999
0.552,0.527979381443299
0.5664,0.667905154639175
0.5728,0.537872164948454
0.584,0.465814432989691
0.6032,0.773715463917526
0.6192,0.785632989690722
0.632,0.587567010309278
0.6416,0.771517525773196
0.648,0.643484536082474
0.656,0.753443298969072
0.6672,0.649385567010309
0.672,0.749360824742268
0.6832,0.761303092783505
0.6896,0.583270103092783
0.7024,0.80120412371134
0.7088,0.733171134020619
0.7248,0.849088659793814
0.7448,0.596985567010309
0.7528,0.528944329896907
0.7608,0.550903092783505
0.7688,0.464861855670103
0.7748,0.492830927835052
0.7868,0.434769072164948
0.7948,0.684727835051546
0.8028,0.592686597938144
0.8108,0.666645360824742
0.8348,0.442521649484536
0.8508,0.548439175257732
0.8588,0.53439793814433
0.8648,0.660367010309278
0.8708,0.608336082474227
0.8868,0.652253608247423
0.8948,0.564212371134021
0.9028,0.594171134020619
0.9108,0.522129896907216
0.9208,0.578078350515464
0.9268,0.492047422680412
0.936,0.581955555555556
0.9448,0.64512
0.946,0.6206
0.9568,0.472742857142857
0.96,0.5184
0.9728,0.52256
0.9828,0.18256
0.9888,0.12776
1,0
