0,0
0.00512,-0.0232
0.02048,-0.2088
0.0256,-0.232
0.0304,-0.218
0.0448,-0.106
0.0496,-0.092
0.05824,-0.114
0.08848,-0.29
0.0928,-0.312
0.09616,-0.3692
0.11968,-0.8268
0.1264,-0.884
0.13792,-0.8364
0.17248,-0.4556
0.184,-0.408
0.18496,-0.414
0.18784,-0.462
0.1888,-0.468
0.19144,-0.4576
0.19936,-0.3744
0.202,-0.364
0.2032,-0.3736
0.2068,-0.4504
0.208,-0.46
0.2144,-0.384
0.2336,0.224
0.24,0.3
0.2448,0.2764
0.2616,0.0876
0.264,0.064
0.26688,0.0488
0.28704,-0.0728
0.2928,-0.088
0.29536,-0.0544
0.30304,0.2144
0.3056,0.248
0.31392,0.2344
0.34304,0.1256
0.3472,0.112
0.34976,0.084
0.36768,-0.14
0.3728,-0.168
0.37856,-0.1412
0.39872,0.0732
0.4016,0.1
0.40384,0.1368
0.41952,0.4312
0.424,0.468
0.42848,0.462
0.44192,0.414
0.4464,0.408
0.44768,0.4176
0.45152,0.4944
0.4528,0.504
0.45856,0.4972
0.47584,0.4428
0.4816,0.436
0.49152,0.474
0.52128,0.778
0.5312,0.816
0.536,0.7868
0.5528,0.5532
0.5552,0.524
0.5588,0.4996
0.584,0.3044
0.5912,0.28
0.5968,0.3044
0.6136,0.4996
0.6192,0.524
0.6308,0.4816
0.6714,0.1424
0.6772,0.1
0.68,0.0592
0.6996,-0.2672
0.7052,-0.308
0.7068,-0.3028
0.7124,-0.2612
0.7132,-0.256
0.7162,-0.2396
0.7402,-0.1084
0.7432,-0.092
0.746,-0.0676
0.7684,0.1276
0.7712,0.152
0.7732,0.156
0.7872,0.188
0.7912,0.192
0.7956,0.176
0.8088,0.048
0.8132,0.032
0.8164,0.0416
0.826,0.1184
0.8292,0.128
0.8352,0.108
0.8532,-0.052
0.8592,-0.072
0.8624,-0.0436
0.8736,0.1836
0.8752,0.212
0.8782,0.2148
0.9022,0.2372
0.9052,0.24
0.9082,0.2648
0.9292,0.4632
0.9352,0.488
0.94816,0.4392
0.98704,0.0488
1,0
